Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.5378063857483582,-0.3032708522471452,-0.44870277705249983,-0.6628167764443609,-0.31526441610766887,-0.3118371666802689,6,2,5,3,13,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.3592947960505901,-0.5157398029389961,-0.31052495764573906,0.5912312448056736,-0.31526441610766887,-0.3118371666802689,0,1,5,0,14,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6493761293094632,-0.4943515440989895,-0.44870277705249983,0.5460818373963982,-0.31526441610766887,-0.3118371666802689,4,1,5,2,14,2,0
-0.4009103862937349,-0.4316038223181302,1.1613780068156605,0.2993261746853893,0.7787165882726811,0.012392637849654217,-0.38270739236999796,-0.6598792616175436,-0.31526441610766887,-0.3118371666802689,5,1,9,0,0,2,0
1.39061776554701,1.7592873357945351,-0.3978787630087615,-0.2430148108769126,-0.11384136021615907,-0.22683564710076223,-0.3147121656343349,-0.24198068635568312,0.21773542244744482,-0.3118371666802689,8,0,11,2,13,2,0
-0.6994984116005257,-0.4580672247365286,0.38174962190344947,-0.2430148108769126,-0.7163179754461262,-0.6267303306087387,3.9729874439638446,3.435644366696113,-0.31526441610766887,-0.3118371666802689,7,0,0,2,6,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.3369808473383691,0.24211776810049554,0.418295299430738,0.21144498805367173,-0.31526441610766887,-0.3118371666802689,6,2,5,2,14,2,0
0.19626566431984674,0.6547884874898029,-0.3978787630087615,-0.2430148108769126,-0.5378063857483582,-0.45468982139567643,-0.44870277705249983,-0.8264603819001343,-0.31526441610766887,-0.3118371666802689,5,2,5,1,1,0,0
0.4948536896266375,-0.13883502293142827,-0.3978787630087615,-0.2430148108769126,-0.15846925764060107,-0.37302162753095214,0.025049737152772335,0.5645101669512045,-0.31526441610766887,-0.3118371666802689,4,1,8,0,0,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6940040267339052,-0.6051863320198972,2.4990906962555792,2.3520584154997546,-0.31526441610766887,-0.3118371666802689,1,2,5,2,0,2,1
0.7934417149334283,0.2453021553314281,-0.3978787630087615,-0.2430148108769126,-0.3816087447628111,-0.47799021824574156,-0.3323425057511801,-0.5184938335742038,-0.31526441610766887,-0.3118371666802689,1,0,0,1,1,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.5824342831728001,-0.5907804052526598,-0.44870277705249983,0.06448806445334662,-0.31526441610766887,-0.3118371666802689,5,1,5,3,13,2,0
1.092029740240219,7.837745165070575,-0.3978787630087615,-0.2430148108769126,-0.44855059089947413,-0.16999756052529802,-0.44870277705249983,-0.7783009894356258,-0.31526441610766887,-0.3118371666802689,7,1,5,3,11,0,1
-0.4009103862937349,-0.37004159142901405,1.9410063917278715,0.436997347943512,-0.0022716166550540403,0.0033148233032502298,-0.32919764490683556,-0.37154952291435056,-0.24774705058665758,-0.3118371666802689,0,1,5,2,11,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.4039226934750321,-0.5182835521699677,-0.44870277705249983,-0.589103458225136,-0.31526441610766887,-0.3118371666802689,7,0,11,3,2,2,1
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.5378063857483582,-0.55651766050896,-0.44870277705249983,0.18488651310703932,-0.31526441610766887,-0.3118371666802689,7,1,5,8,0,2,0
-0.10232236098694408,-0.023510300813355343,-0.3978787630087615,-0.2430148108769126,-0.2254111037772641,-0.45801226937082307,-0.44870277705249983,-0.7416579918038703,0.6976940853321474,-0.3118371666802689,1,3,0,2,0,2,1
3.7793219680013364,1.0790967969628287,4.279891546464504,3.975772278737532,0.332437614028261,0.31490573199824007,-0.2856076499362078,-0.48496889786045383,0.18408429081279692,-0.3118371666802689,6,2,5,3,16,2,1
-0.6994984116005257,-0.4580672247365286,1.9410063917278715,-0.051109539062559606,-0.4708645396116951,-0.020805555627871366,0.23155726205196497,-0.023495408919844557,-0.31526441610766887,-0.3118371666802689,4,2,5,1,11,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.4708645396116951,-0.38870808113924843,-0.44870277705249983,-0.7381681948894473,-0.31526441610766887,-0.3118371666802689,6,0,0,0,14,2,1
0.19626566431984674,0.4967044783062126,-0.3978787630087615,-0.2430148108769126,-0.06921346279171706,0.07095593372510788,0.34088476873140483,-0.14054109093850248,-0.31526441610766887,-0.3118371666802689,7,2,5,7,4,2,1
-0.10232236098694408,0.18596842148807174,1.1613780068156605,3.2561275094337083,0.6448328959993551,0.34937966970487744,-0.44870277705249983,-0.6094304687553475,-0.2603259319623391,-0.3118371666802689,6,1,5,0,14,2,0
-0.4009103862937349,-0.2714305971541401,-0.3978787630087615,-0.2430148108769126,-0.3146668986261481,-0.019864442648358852,-0.44870277705249983,-0.6437380352582085,2.568359834625663,-0.3118371666802689,1,1,7,6,11,0,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,0.7340886908482391,0.37598037804558265,-0.44870277705249983,-0.354128039753677,-0.31526441610766887,-0.3118371666802689,1,1,5,2,11,2,0
-0.4009103862937349,0.3246923625866232,-0.3978787630087615,-0.2430148108769126,-0.2923529499139271,0.1390766234190705,0.0016545520849237149,0.04040837905695194,0.5850762261757065,-0.3118371666802689,7,2,5,1,1,2,0
-0.4009103862937349,-0.20513281004278416,-0.3978787630087615,-0.2430148108769126,-0.3816087447628111,-0.567082006804934,-0.44870277705249983,-0.35690646249113955,-0.31526441610766887,-0.3118371666802689,3,1,5,2,14,0,0
0.4948536896266375,0.9347434288633858,-0.3978787630087615,-0.2430148108769126,-0.4708645396116951,-0.40973294723197334,-0.44870277705249983,-0.589103458225136,-0.31526441610766887,-0.3118371666802689,6,1,5,0,11,0,0
1.092029740240219,0.40547538049541826,-0.3978787630087615,-0.2430148108769126,1.158053716380438,0.7054783240462901,-0.44870277705249983,-0.7345197393200501,0.5629925937717769,-0.3118371666802689,5,1,5,6,11,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.5824342831728001,-0.5675492260514391,-0.44870277705249983,-0.17630881118231964,-0.31526441610766887,-0.3118371666802689,6,1,5,2,0,2,1
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6493761293094632,-0.6189433431669888,-0.44870277705249983,0.5460818373963982,-0.31526441610766887,0.6884184494387015,6,0,0,2,13,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6047482318850211,-0.5026576640368561,-0.44870277705249983,-0.031830677132232255,-0.31526441610766887,-0.3118371666802689,5,1,5,8,0,2,0
1.6892057908538007,1.6451482883152797,1.9410063917278715,1.5995539221232156,0.6225189472871341,0.444183408902152,-0.1389708497267784,-0.3226616356148528,-0.22485361935875373,-0.3118371666802689,5,0,0,3,11,2,0
-0.6994984116005257,-0.4580672247365286,1.9410063917278715,-0.13176537794105578,0.06467022948160897,0.21518144734977349,-0.27416237010052025,-0.02897913401478295,-0.31526441610766887,-0.3118371666802689,7,1,5,0,11,2,1
0.7934417149334283,0.418474946409976,-0.3978787630087615,-0.2430148108769126,0.9795421266826702,1.4101307209233647,-0.42956125797726896,-0.6023231201428554,-0.31526441610766887,-0.3118371666802689,7,1,5,7,11,2,1
-0.4009103862937349,0.3386204691226224,2.7206347766400825,0.0907334879306578,-0.3592947960505901,-0.4534698600298022,-0.44870277705249983,-0.8264603819001343,-0.31526441610766887,-0.3118371666802689,5,0,0,0,11,0,0
1.9877938161605915,0.5221000590378095,-0.3978787630087615,-0.2430148108769126,-0.09152741150393806,-0.2543986161657345,-0.31865306336916904,-0.5290053974826934,-0.31526441610766887,4.6894409139145825,6,1,5,4,14,2,1
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6047482318850211,-0.5509369861757059,2.793870059062303,3.1466881202676573,-0.31526441610766887,-0.3118371666802689,5,2,5,6,13,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,0.13161207561827198,0.5462668486103559,-0.40215867295366214,-0.10660443590673593,-0.31526441610766887,0.6884184494387015,6,1,5,0,13,2,0
-0.4009103862937349,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.3592947960505901,0.41516858909740534,-0.03416931883221754,0.2751853495973088,-0.31526441610766887,-0.3118371666802689,7,0,0,2,0,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6493761293094632,-0.584680598423289,-0.44870277705249983,0.5460818373963982,-0.31526441610766887,-0.3118371666802689,5,0,0,0,0,2,0
1.39061776554701,0.3497629543514217,0.38174962190344947,0.017726047566501774,2.1844953571426045,2.100200772160516,-0.351165486262889,-0.638426340268882,-0.27915515398324053,-0.3118371666802689,7,1,5,3,11,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.2477250524894851,-0.5265896721078344,0.8577056953288336,1.3669802878993016,-0.31526441610766887,-0.3118371666802689,3,1,5,0,13,2,1
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.3369808473383691,-0.28980295797910166,-0.44870277705249983,-0.5162573338426536,-0.31526441610766887,-0.3118371666802689,4,1,7,2,13,2,0
-0.10232236098694408,-0.31321491676213753,-0.3978787630087615,-0.2430148108769126,-0.6270621805972422,-0.2965620630785406,-0.44870277705249983,-0.35690646249113955,-0.31526441610766887,0.6884184494387015,6,2,5,0,10,2,0
0.4948536896266375,3.9165653303193633,-0.3978787630087615,-0.2430148108769126,-0.5378063857483582,-0.3927054013593468,-0.08022858459832076,-0.5375041137999595,-0.31526441610766887,-0.3118371666802689,9,2,5,2,15,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.4039226934750321,-0.4155126223381011,0.025049737152772335,0.8298781558838518,-0.31526441610766887,-0.3118371666802689,3,3,8,2,13,2,0
-0.4009103862937349,-0.41349728382133133,-0.3978787630087615,-0.2430148108769126,0.421693408877145,0.011370029374371227,-0.44870277705249983,-0.48193561570726984,-0.31526441610766887,2.688929681676642,6,1,8,3,16,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6940040267339052,-0.6267303306087387,3.9729874439638446,3.435644366696113,-0.31526441610766887,-0.3118371666802689,3,2,5,3,0,2,1
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6716900780216841,-0.5973993445781473,-0.44870277705249983,0.18488651310703932,-0.31526441610766887,-0.3118371666802689,7,7,5,0,13,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.6270621805972422,-0.5711831535242557,-0.44870277705249983,0.18488651310703932,-0.31526441610766887,3.6891852977956128,6,1,8,2,11,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.5824342831728001,-0.464241859324223,-0.44870277705249983,0.18488651310703932,-0.31526441610766887,-0.3118371666802689,6,1,7,2,0,2,0
-0.6994984116005257,-0.4580672247365286,-0.3978787630087615,-0.2430148108769126,-0.5154924370361371,-0.5514561186718225,1.0251939706557653,1.7500662155747295,-0.31526441610766887,3.6891852977956128,6,2,5,0,4,2,0
2.2863818414673824,2.363145369225308,0.38174962190344947,-0.20824936308445732,0.577891049862692,0.6857858343466786,-0.4195487826407996,-0.7777188437192051,-0.020843453237897908,-0.3118371666802689,7,2,5,2,1,2,0
4.376498018614918,0.7605958948483951,2.7206347766400825,5.3785580971631015,0.9349142292582281,1.2378607992732809,-0.011675252122960977,-0.5604067647927268,-0.31526441610766887,-0.3118371666802689,7,2,5,0,11,2,0
0.19626566431984674,-0.24775281604294153,0.38174962190344947,-0.17348391529200208,-0.18078320635282208,-0.48422846042471457,-0.44870277705249983,-0.754221304039231,-0.31526441610766887,-0.3118371666802689,1,1,5,0,11,0,0
